Title,Owner,PageURL,AssetURL,FileName,DateCreated,DateUpdated,FileSize,FileSizeUnit,FileType,NumRecords,OriginalTags,ManualTags,License,Description,Source,AssetStatus,ODPCategories,ODPCategories_Keywords
Community Councils 2019,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/community-councils-2019,https://open-data-perth-kinross.hub.arcgis.com/datasets/8c7e6a37902743259d84ce95c905b7d0_5.geojson?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,GeoJSON,2023-03-29T00:00:00.000Z,2023-03-29T00:00:00.000Z,0,B,GEOJSON,,community councils;boundaries,,No licence,"<div style='text-align:Left;font-size:12pt'><p><span>Community Council boundaries adopted in November 2019. Also includes a minor change made in January 2020. A Community Council is a voluntary organisation set up by statute by the Local Authority and run by local residents to act on behalf of its area. As the most local tier of elected representation, Community Councils play an important role in local democracy. Some Community Councils are ""not established "" or ""inactive"" so have no representation. Check the PKC website for the latest status (https://www.pkc.gov.uk/communitycouncilcontacts).</span></p></div>",ckan API,,Council and Government;Elections / Politics;Planning and Development,"{'Council and Government': ['boundaries', 'council', 'councils'], 'Elections / Politics': ['community council', 'community councils', 'democracy', 'local authority'], 'Planning and Development': ['boundaries']}"
Community Councils 2019,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/community-councils-2019,https://open-data-perth-kinross.hub.arcgis.com/datasets/8c7e6a37902743259d84ce95c905b7d0_5.zip?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,Shapefile,2023-03-29T00:00:00.000Z,2023-03-29T00:00:00.000Z,0,B,ZIP,,community councils;boundaries,,No licence,"<div style='text-align:Left;font-size:12pt'><p><span>Community Council boundaries adopted in November 2019. Also includes a minor change made in January 2020. A Community Council is a voluntary organisation set up by statute by the Local Authority and run by local residents to act on behalf of its area. As the most local tier of elected representation, Community Councils play an important role in local democracy. Some Community Councils are ""not established "" or ""inactive"" so have no representation. Check the PKC website for the latest status (https://www.pkc.gov.uk/communitycouncilcontacts).</span></p></div>",ckan API,,Council and Government;Elections / Politics;Planning and Development,"{'Council and Government': ['boundaries', 'council', 'councils'], 'Elections / Politics': ['community council', 'community councils', 'democracy', 'local authority'], 'Planning and Development': ['boundaries']}"
Community Councils 2019,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/community-councils-2019,https://open-data-perth-kinross.hub.arcgis.com/datasets/8c7e6a37902743259d84ce95c905b7d0_5.kml?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,KML,2023-03-29T00:00:00.000Z,2023-03-29T00:00:00.000Z,0,B,KML,,community councils;boundaries,,No licence,"<div style='text-align:Left;font-size:12pt'><p><span>Community Council boundaries adopted in November 2019. Also includes a minor change made in January 2020. A Community Council is a voluntary organisation set up by statute by the Local Authority and run by local residents to act on behalf of its area. As the most local tier of elected representation, Community Councils play an important role in local democracy. Some Community Councils are ""not established "" or ""inactive"" so have no representation. Check the PKC website for the latest status (https://www.pkc.gov.uk/communitycouncilcontacts).</span></p></div>",ckan API,,Council and Government;Elections / Politics;Planning and Development,"{'Council and Government': ['boundaries', 'council', 'councils'], 'Elections / Politics': ['community council', 'community councils', 'democracy', 'local authority'], 'Planning and Development': ['boundaries']}"
Contract Register,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/contract-register,https://www.publiccontractsscotland.gov.uk/Contracts/Contracts_Search.aspx?AuthID=AA00372,Link to current register,2017-12-07T00:00:00.000Z,2020-04-29T00:00:00.000Z,131921,B,HTML,,economy;government,,Open Government Licence v3.0,"This is the current contract register for Perth and Kinross Council, pulled from Public Contracts Scotland, the national procurement portal.  The register is updated on a regular basis, and can be downloaded as either a CSV or Excel file. Some Contract notices are licensed under the [Open Government Licence 3.0](""http://www.nationalarchives.gov.uk/doc/open-government-licence/"").",ckan API,,Business and Economy;Council and Government;Law and Licensing,"{'Business and Economy': ['contracts'], 'Council and Government': ['council'], 'Law and Licensing': ['licence']}"
Core Paths Adopted,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/core-paths-adopted,https://open-data-perth-kinross.hub.arcgis.com/maps/79ef41dbda4440c282e114712d81510e_5,ArcGIS Hub Dataset,2023-03-29T00:00:00.000Z,2023-03-29T00:00:00.000Z,41396,B,HTML,,paths;open data,,No licence,<div style='text-align:Left;font-size:12pt'><p><span>Core Path network adopted by Perth &amp; Kinross Council on 25/01/2012. The Inquiry Report is available on the Scottish Government website from 13/12/2011. The data includes amendments made after any consultation process held after the initial network was adopted.</span></p></div>,ckan API,,Council and Government;Planning and Development;Transportation,"{'Council and Government': ['council'], 'Planning and Development': ['core paths'], 'Transportation': ['core paths']}"
Core Paths Adopted,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/core-paths-adopted,https://services-eu1.arcgis.com/WD0cvOmDKf7CA0Xy/arcgis/rest/services/Core_Paths_Adopted/FeatureServer/5,ArcGIS GeoService,2023-03-29T00:00:00.000Z,2023-03-29T00:00:00.000Z,6917,B,ARCGIS GEOSERVICE,,paths;open data,,No licence,<div style='text-align:Left;font-size:12pt'><p><span>Core Path network adopted by Perth &amp; Kinross Council on 25/01/2012. The Inquiry Report is available on the Scottish Government website from 13/12/2011. The data includes amendments made after any consultation process held after the initial network was adopted.</span></p></div>,ckan API,,Council and Government;Planning and Development;Transportation,"{'Council and Government': ['council'], 'Planning and Development': ['core paths'], 'Transportation': ['core paths']}"
Core Paths Adopted,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/core-paths-adopted,https://open-data-perth-kinross.hub.arcgis.com/datasets/79ef41dbda4440c282e114712d81510e_5.csv?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,CSV,2023-03-29T00:00:00.000Z,2023-03-29T00:00:00.000Z,0,B,CSV,,paths;open data,,No licence,<div style='text-align:Left;font-size:12pt'><p><span>Core Path network adopted by Perth &amp; Kinross Council on 25/01/2012. The Inquiry Report is available on the Scottish Government website from 13/12/2011. The data includes amendments made after any consultation process held after the initial network was adopted.</span></p></div>,ckan API,,Council and Government;Planning and Development;Transportation,"{'Council and Government': ['council'], 'Planning and Development': ['core paths'], 'Transportation': ['core paths']}"
Core Paths Adopted,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/core-paths-adopted,https://open-data-perth-kinross.hub.arcgis.com/datasets/79ef41dbda4440c282e114712d81510e_5.geojson?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,GeoJSON,2023-03-29T00:00:00.000Z,2023-03-29T00:00:00.000Z,0,B,GEOJSON,,paths;open data,,No licence,<div style='text-align:Left;font-size:12pt'><p><span>Core Path network adopted by Perth &amp; Kinross Council on 25/01/2012. The Inquiry Report is available on the Scottish Government website from 13/12/2011. The data includes amendments made after any consultation process held after the initial network was adopted.</span></p></div>,ckan API,,Council and Government;Planning and Development;Transportation,"{'Council and Government': ['council'], 'Planning and Development': ['core paths'], 'Transportation': ['core paths']}"
Core Paths Adopted,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/core-paths-adopted,https://open-data-perth-kinross.hub.arcgis.com/datasets/79ef41dbda4440c282e114712d81510e_5.zip?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,Shapefile,2023-03-29T00:00:00.000Z,2023-03-29T00:00:00.000Z,0,B,ZIP,,paths;open data,,No licence,<div style='text-align:Left;font-size:12pt'><p><span>Core Path network adopted by Perth &amp; Kinross Council on 25/01/2012. The Inquiry Report is available on the Scottish Government website from 13/12/2011. The data includes amendments made after any consultation process held after the initial network was adopted.</span></p></div>,ckan API,,Council and Government;Planning and Development;Transportation,"{'Council and Government': ['council'], 'Planning and Development': ['core paths'], 'Transportation': ['core paths']}"
Core Paths Adopted,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/core-paths-adopted,https://open-data-perth-kinross.hub.arcgis.com/datasets/79ef41dbda4440c282e114712d81510e_5.kml?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,KML,2023-03-29T00:00:00.000Z,2023-03-29T00:00:00.000Z,0,B,KML,,paths;open data,,No licence,<div style='text-align:Left;font-size:12pt'><p><span>Core Path network adopted by Perth &amp; Kinross Council on 25/01/2012. The Inquiry Report is available on the Scottish Government website from 13/12/2011. The data includes amendments made after any consultation process held after the initial network was adopted.</span></p></div>,ckan API,,Council and Government;Planning and Development;Transportation,"{'Council and Government': ['council'], 'Planning and Development': ['core paths'], 'Transportation': ['core paths']}"
Customer Service Enquiries January to June 2018,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/customer-service-enquiries-january-to-june-2018,https://data.pkc.gov.uk/dataset/5508ccaa-70f6-4c40-b73f-f2a5bf84fbb4/resource/4b69835d-486e-4276-92f5-2d31f6cfa920/download/customerserviceenquiriesq1q2_2018.csv,CustomerServiceEnquiriesQ1Q2_2018,2018-10-23T00:00:00.000Z,2020-07-13T00:00:00.000Z,75166,B,CSV,,local government,,Open Government Licence v3.0,A summary of the number and type of inquiries received by Perth and Kinross Council from January to June 2018,ckan API,,Council and Government,{'Council and Government': ['council']}
Defibrillators,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/defibrillators1,https://open-data-perth-kinross.hub.arcgis.com/maps/528374ef3a2a4100a896f2205e3f1790_4,ArcGIS Hub Dataset,2023-03-29T00:00:00.000Z,2023-03-29T00:00:00.000Z,41315,B,HTML,,defibrillators;safety,,No licence,<div style='text-align:Left;font-size:12pt'><p><span>Location of Defibrillators in P</span><span>erth &amp; Kinross</span><span>. Created using a combination of locations from the Corporate Address Gazetteer and descriptions from </span><span>Health &amp; Safety Team</span><span>. Locations added as new defibrillators are installed. </span></p></div>,ckan API,,Arts / Culture / History;Health and Social Care;Planning and Development;Public Safety,"{'Arts / Culture / History': ['gazetteer'], 'Health and Social Care': ['defibrillators', 'health'], 'Planning and Development': ['address'], 'Public Safety': ['safety']}"
Defibrillators,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/defibrillators1,https://services-eu1.arcgis.com/WD0cvOmDKf7CA0Xy/arcgis/rest/services/Defibrillators/FeatureServer/4,ArcGIS GeoService,2023-03-29T00:00:00.000Z,2023-03-29T00:00:00.000Z,7328,B,ARCGIS GEOSERVICE,,defibrillators;safety,,No licence,<div style='text-align:Left;font-size:12pt'><p><span>Location of Defibrillators in P</span><span>erth &amp; Kinross</span><span>. Created using a combination of locations from the Corporate Address Gazetteer and descriptions from </span><span>Health &amp; Safety Team</span><span>. Locations added as new defibrillators are installed. </span></p></div>,ckan API,,Arts / Culture / History;Health and Social Care;Planning and Development;Public Safety,"{'Arts / Culture / History': ['gazetteer'], 'Health and Social Care': ['defibrillators', 'health'], 'Planning and Development': ['address'], 'Public Safety': ['safety']}"
Defibrillators,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/defibrillators1,https://open-data-perth-kinross.hub.arcgis.com/datasets/528374ef3a2a4100a896f2205e3f1790_4.csv?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,CSV,2023-03-29T00:00:00.000Z,2023-03-29T00:00:00.000Z,0,B,CSV,,defibrillators;safety,,No licence,<div style='text-align:Left;font-size:12pt'><p><span>Location of Defibrillators in P</span><span>erth &amp; Kinross</span><span>. Created using a combination of locations from the Corporate Address Gazetteer and descriptions from </span><span>Health &amp; Safety Team</span><span>. Locations added as new defibrillators are installed. </span></p></div>,ckan API,,Arts / Culture / History;Health and Social Care;Planning and Development;Public Safety,"{'Arts / Culture / History': ['gazetteer'], 'Health and Social Care': ['defibrillators', 'health'], 'Planning and Development': ['address'], 'Public Safety': ['safety']}"
Defibrillators,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/defibrillators1,https://open-data-perth-kinross.hub.arcgis.com/datasets/528374ef3a2a4100a896f2205e3f1790_4.geojson?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,GeoJSON,2023-03-29T00:00:00.000Z,2023-03-29T00:00:00.000Z,0,B,GEOJSON,,defibrillators;safety,,No licence,<div style='text-align:Left;font-size:12pt'><p><span>Location of Defibrillators in P</span><span>erth &amp; Kinross</span><span>. Created using a combination of locations from the Corporate Address Gazetteer and descriptions from </span><span>Health &amp; Safety Team</span><span>. Locations added as new defibrillators are installed. </span></p></div>,ckan API,,Arts / Culture / History;Health and Social Care;Planning and Development;Public Safety,"{'Arts / Culture / History': ['gazetteer'], 'Health and Social Care': ['defibrillators', 'health'], 'Planning and Development': ['address'], 'Public Safety': ['safety']}"
Defibrillators,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/defibrillators1,https://open-data-perth-kinross.hub.arcgis.com/datasets/528374ef3a2a4100a896f2205e3f1790_4.zip?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,Shapefile,2023-03-29T00:00:00.000Z,2023-03-29T00:00:00.000Z,0,B,ZIP,,defibrillators;safety,,No licence,<div style='text-align:Left;font-size:12pt'><p><span>Location of Defibrillators in P</span><span>erth &amp; Kinross</span><span>. Created using a combination of locations from the Corporate Address Gazetteer and descriptions from </span><span>Health &amp; Safety Team</span><span>. Locations added as new defibrillators are installed. </span></p></div>,ckan API,,Arts / Culture / History;Health and Social Care;Planning and Development;Public Safety,"{'Arts / Culture / History': ['gazetteer'], 'Health and Social Care': ['defibrillators', 'health'], 'Planning and Development': ['address'], 'Public Safety': ['safety']}"
Defibrillators,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/defibrillators1,https://open-data-perth-kinross.hub.arcgis.com/datasets/528374ef3a2a4100a896f2205e3f1790_4.kml?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,KML,2023-03-29T00:00:00.000Z,2023-03-29T00:00:00.000Z,0,B,KML,,defibrillators;safety,,No licence,<div style='text-align:Left;font-size:12pt'><p><span>Location of Defibrillators in P</span><span>erth &amp; Kinross</span><span>. Created using a combination of locations from the Corporate Address Gazetteer and descriptions from </span><span>Health &amp; Safety Team</span><span>. Locations added as new defibrillators are installed. </span></p></div>,ckan API,,Arts / Culture / History;Health and Social Care;Planning and Development;Public Safety,"{'Arts / Culture / History': ['gazetteer'], 'Health and Social Care': ['defibrillators', 'health'], 'Planning and Development': ['address'], 'Public Safety': ['safety']}"
